Time and Date,Electricity:Facility ,Heating:Electricity ,Cooling:Electricity ,InteriorLights:Electricity ,ExteriorLights:Electricity ,InteriorEquipment:Electricity ,Fans:Electricity ,Pumps:Electricity ,Gas:Facility ,Heating:Gas ,WaterSystems:Gas 
 04/04  01:00:00,24591852.26,0,0,1792322.307,9957600,7920077.219,4921852.739,1.45E-05,2908242.053,2836242.053,72000
 04/04  02:00:00,23632418.51,0,0,1792322.307,9957600,7920077.219,3962418.979,1.45E-05,8879299.459,7208277.318,1671022.141
 04/04  03:00:00,25171896.14,0,0,1792322.307,9957600,7920077.219,5501896.616,1.45E-05,23342145.45,21671060.71,1671084.741
 04/04  04:00:00,24529326.75,0,0,1792322.307,9957600,7920077.219,4859327.223,1.45E-05,22349277.48,22277277.48,72000
 04/04  05:00:00,26964218.45,0,0,3584644.615,9957600,7920077.219,5501896.616,1.45E-05,34361192.32,32690118.13,1671074.186
 04/04  06:00:00,28967275.75,0,0,3584644.615,8298000,7920077.219,9164553.918,1.45E-05,99921436.25,98250410.14,1671026.113
 04/04  07:00:00,27838564.98,0,0,10753933.84,0,7920077.219,9164553.918,1.45E-05,103163647.5,103091647.5,72000
 04/04  08:00:00,59246529.19,0,0,32261801.53,0,17820173.74,9164553.918,1.45E-05,72750192.85,71078974.73,1671218.117
 04/04  09:00:00,59246529.19,0,0,32261801.53,0,17820173.74,9164553.918,1.45E-05,54495533.65,52824255.34,1671278.309
 04/04  10:00:00,59246529.19,0,0,32261801.53,0,17820173.74,9164553.918,1.45E-05,39900522.28,36629859.71,3270662.572
 04/04  11:00:00,59246529.19,0,0,32261801.53,0,17820173.74,9164553.918,1.45E-05,28004748.29,26333329.28,1671419.003
 04/04  12:00:00,57266509.89,0,0,32261801.53,0,15840154.44,9164553.918,1.45E-05,25578573.33,23907312.6,1671260.728
 04/04  13:00:00,59277626.87,0,31097.68118,32261801.53,0,17820173.74,9164553.918,1.45E-05,15333760.59,13662457.91,1671302.678
 04/04  14:00:00,59246529.19,0,0,32261801.53,0,17820173.74,9164553.918,1.45E-05,8497133.98,6825958.13,1671175.85
 04/04  15:00:00,59264037.68,0,17508.48478,32261801.53,0,17820173.74,9164553.918,1.45E-05,4576335.473,2905179.267,1671156.206
 04/04  16:00:00,59279217.36,0,32688.16593,32261801.53,0,17820173.74,9164553.918,1.45E-05,3164985.937,1493758.202,1671227.735
 04/04  17:00:00,36987873.51,0,0,17923223.07,0,9900096.523,9164553.918,1.45E-05,12076500.73,10405269.24,1671231.493
 04/04  18:00:00,27838564.98,0,0,10753933.84,0,7920077.219,9164553.918,1.45E-05,19404168.44,17733106.5,1671061.941
 04/04  19:00:00,34476964.98,0,0,10753933.84,6638400,7920077.219,9164553.918,1.45E-05,28014694.51,26343561.71,1671132.805
 04/04  20:00:00,34211520.37,0,0,7169289.229,9957600,7920077.219,9164553.918,1.45E-05,35059959.43,33388916.43,1671043.001
 04/04  21:00:00,34211520.37,0,0,7169289.229,9957600,7920077.219,9164553.918,1.45E-05,37586848,37514848,72000
 04/04  22:00:00,21462321.83,0,0,3584644.615,9957600,7920077.219,0,1.45E-05,1671099.499,0,1671099.499
 04/04  23:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,1671023.776,0,1671023.776
 04/04  24:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,72000,0,72000
 04/05  01:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,1671000.324,0,1671000.324
 04/05  02:00:00,20433016.08,0,0,1792322.307,9957600,7920077.219,763016.5497,1.45E-05,1762207.301,91230.55203,1670976.749
 04/05  03:00:00,22923729.07,0,2902.24273,1792322.307,9957600,7920077.219,3250827.301,1.45E-05,1082124.718,1010124.718,72000
 04/05  04:00:00,25118258.59,0,0,1792322.307,9957600,7920077.219,5448259.068,1.45E-05,5439032.611,3767941.403,1671091.208
 04/05  05:00:00,26375286.6,0,0,3584644.615,9957600,7920077.219,4912964.771,1.45E-05,9015967.593,7344846.718,1671120.875
 04/05  06:00:00,28967275.75,0,0,3584644.615,8298000,7920077.219,9164553.918,1.45E-05,80384706.35,80312706.35,72000
 04/05  07:00:00,27838564.98,0,0,10753933.84,0,7920077.219,9164553.918,1.45E-05,77413328.07,75742237.34,1671090.726
 04/05  08:00:00,59246529.19,0,0,32261801.53,0,17820173.74,9164553.918,1.45E-05,45925300.9,44254084.78,1671216.121
 04/05  09:00:00,59246529.19,0,0,32261801.53,0,17820173.74,9164553.918,1.45E-05,33192432.84,31521171.84,1671260.999
 04/05  10:00:00,59246529.19,0,0,32261801.53,0,17820173.74,9164553.918,1.45E-05,22094040.05,20422712.65,1671327.401
 04/05  11:00:00,59246529.19,0,0,32261801.53,0,17820173.74,9164553.918,1.45E-05,10600855.23,8929487.605,1671367.626
 04/05  12:00:00,57283430.74,0,16920.8482,32261801.53,0,15840154.44,9164553.918,1.45E-05,5853810.001,2583110.283,3270699.717
 04/05  13:00:00,59374634.9,0,128105.7091,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671349.625,0,1671349.625
 04/05  14:00:00,59408685.3,0,162156.1074,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671321.151,0,1671321.151
 04/05  15:00:00,59631759.67,0,385230.4735,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671300.625,0,1671300.625
 04/05  16:00:00,60670281.83,0,1423752.635,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671224.285,0,1671224.285
 04/05  17:00:00,37381021.72,0,393148.2019,17923223.07,0,9900096.523,9164553.918,1.45E-05,2077425.891,406300.3997,1671125.491
 04/05  18:00:00,28386137.93,0,547572.9526,10753933.84,0,7920077.219,9164553.918,1.45E-05,2633525.538,962414.9549,1671110.583
 04/05  19:00:00,34476964.98,0,0,10753933.84,6638400,7920077.219,9164553.918,1.45E-05,1236009.432,1164009.432,72000
 04/05  20:00:00,34211520.37,0,0,7169289.229,9957600,7920077.219,9164553.918,1.45E-05,7448951.337,5777805.1,1671146.237
 04/05  21:00:00,34211520.37,0,0,7169289.229,9957600,7920077.219,9164553.918,1.45E-05,12523543.28,10852710.6,1670832.677
 04/05  22:00:00,21462321.83,0,0,3584644.615,9957600,7920077.219,0,1.45E-05,1670980.133,0,1670980.133
 04/05  23:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,72000,0,72000
 04/05  24:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,1671087.521,0,1671087.521
 04/06  01:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,1671063.681,0,1671063.681
 04/06  02:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,72000,0,72000
 04/06  03:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,1671039.785,0,1671039.785
 04/06  04:00:00,20986354.09,0,0,1792322.307,9957600,7920077.219,1316354.568,1.45E-05,2130846.646,459759.8233,1671086.823
 04/06  05:00:00,26919647.39,0,0,3584644.615,9957600,7920077.219,5457325.559,1.45E-05,3229476.246,3157476.246,72000
 04/06  06:00:00,27307675.75,0,0,3584644.615,6638400,7920077.219,9164553.918,1.45E-05,72598556.43,70927500.08,1671056.346
 04/06  07:00:00,27838564.98,0,0,10753933.84,0,7920077.219,9164553.918,1.45E-05,74077973.06,72406846.3,1671126.758
 04/06  08:00:00,59246529.19,0,0,32261801.53,0,17820173.74,9164553.918,1.45E-05,45092898.32,43421743.41,1671154.904
 04/06  09:00:00,59246529.19,0,0,32261801.53,0,17820173.74,9164553.918,1.45E-05,30532077.4,28860751.6,1671325.8
 04/06  10:00:00,59246529.19,0,0,32261801.53,0,17820173.74,9164553.918,1.45E-05,18666368.24,16995086.68,1671281.564
 04/06  11:00:00,59246529.19,0,0,32261801.53,0,17820173.74,9164553.918,1.45E-05,11676752.54,10005516.06,1671236.486
 04/06  12:00:00,57266509.89,0,0,32261801.53,0,15840154.44,9164553.918,1.45E-05,9952434.844,8281142.7,1671292.143
 04/06  13:00:00,59296505.63,0,49976.43487,32261801.53,0,17820173.74,9164553.918,1.45E-05,4725900.027,3054560.754,1671339.273
 04/06  14:00:00,59274917.78,0,28388.59289,32261801.53,0,17820173.74,9164553.918,1.45E-05,2114701.299,443407.3704,1671293.929
 04/06  15:00:00,59311158.53,0,64629.33778,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671239.115,0,1671239.115
 04/06  16:00:00,59307467.26,0,60938.0729,32261801.53,0,17820173.74,9164553.918,1.45E-05,3270450.546,0,3270450.546
 04/06  17:00:00,36987873.51,0,0,17923223.07,0,9900096.523,9164553.918,1.45E-05,1174347.056,1102347.056,72000
 04/06  18:00:00,27924322.81,0,85757.82524,10753933.84,0,7920077.219,9164553.918,1.45E-05,6450316.302,4779144.146,1671172.156
 04/06  19:00:00,34476964.98,0,0,10753933.84,6638400,7920077.219,9164553.918,1.45E-05,10928468.73,9257294.764,1671173.967
 04/06  20:00:00,34211520.37,0,0,7169289.229,9957600,7920077.219,9164553.918,1.45E-05,15584782.7,13913633.1,1671149.606
 04/06  21:00:00,34211520.37,0,0,7169289.229,9957600,7920077.219,9164553.918,1.45E-05,22230440.28,20559381.4,1671058.876
 04/06  22:00:00,21462321.83,0,0,3584644.615,9957600,7920077.219,0,1.45E-05,72000,0,72000
 04/06  23:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,1671023.578,0,1671023.578
 04/06  24:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,1670999.625,0,1670999.625
 04/07  01:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,72000,0,72000
 04/07  02:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,1671045.497,0,1671045.497
 04/07  03:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,72000,0,72000
 04/07  04:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,1671082.024,0,1671082.024
 04/07  05:00:00,21462321.83,0,0,3584644.615,9957600,7920077.219,0,1.45E-05,1671097.713,0,1671097.713
 04/07  06:00:00,27307675.75,0,0,3584644.615,6638400,7920077.219,9164553.918,1.45E-05,63956313.29,62946993.47,1009319.826
 04/07  07:00:00,27838564.98,0,0,10753933.84,0,7920077.219,9164553.918,1.45E-05,56674728.56,55941312.37,733416.189
 04/07  08:00:00,59246529.19,0,0,32261801.53,0,17820173.74,9164553.918,1.45E-05,28635275.09,26964010.42,1671264.661
 04/07  09:00:00,59246529.19,0,0,32261801.53,0,17820173.74,9164553.918,1.45E-05,19358408.53,17687104.99,1671303.542
 04/07  10:00:00,59246529.19,0,0,32261801.53,0,17820173.74,9164553.918,1.45E-05,10122784.18,8451642.075,1671142.101
 04/07  11:00:00,59250281.33,0,3752.136867,32261801.53,0,17820173.74,9164553.918,1.45E-05,4185431.112,914860.726,3270570.386
 04/07  12:00:00,57286087.56,0,19577.67648,32261801.53,0,15840154.44,9164553.918,1.45E-05,1671307.513,0,1671307.513
 04/07  13:00:00,59390681.49,0,144152.3022,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671335.545,0,1671335.545
 04/07  14:00:00,59470739.78,0,224210.5893,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671147.516,0,1671147.516
 04/07  15:00:00,59803457.2,0,556928.0123,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671127.796,0,1671127.796
 04/07  16:00:00,60850103.9,0,1603574.708,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671225.664,0,1671225.664
 04/07  17:00:00,37659493.31,0,671619.7961,17923223.07,0,9900096.523,9164553.918,1.45E-05,1826970.138,155799.6321,1671170.506
 04/07  18:00:00,28473430.72,0,634865.7383,10753933.84,0,7920077.219,9164553.918,1.45E-05,1981952.434,310788.3996,1671164.034
 04/07  19:00:00,32881321.36,0,63956.37849,10753933.84,4978800,7920077.219,9164553.918,1.45E-05,1717348.795,46302.15831,1671046.636
 04/07  20:00:00,34211520.37,0,0,7169289.229,9957600,7920077.219,9164553.918,1.45E-05,269855.3926,197855.3926,72000
 04/07  21:00:00,34211520.37,0,0,7169289.229,9957600,7920077.219,9164553.918,1.45E-05,1822223.582,151136.1615,1671087.42
 04/07  22:00:00,21462321.83,0,0,3584644.615,9957600,7920077.219,0,1.45E-05,1671066.58,0,1671066.58
 04/07  23:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,72000,0,72000
 04/07  24:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,1671042.213,0,1671042.213
 04/08  01:00:00,17689980.22,0,0,1792322.307,9957600,5940057.914,0,1.45E-05,1671017.764,0,1671017.764
 04/08  02:00:00,17689980.22,0,0,1792322.307,9957600,5940057.914,0,1.45E-05,72000,0,72000
 04/08  03:00:00,17689980.22,0,0,1792322.307,9957600,5940057.914,0,1.45E-05,1670993.177,0,1670993.177
 04/08  04:00:00,17689980.22,0,0,1792322.307,9957600,5940057.914,0,1.45E-05,1671099.431,0,1671099.431
 04/08  05:00:00,17689980.22,0,0,1792322.307,9957600,5940057.914,0,1.45E-05,72000,0,72000
 04/08  06:00:00,27354579.18,0,46903.42951,3584644.615,6638400,7920077.219,9164553.918,1.45E-05,21689259.38,20018162.01,1671097.365
 04/08  07:00:00,20669275.75,0,0,3584644.615,0,7920077.219,9164553.918,1.45E-05,22938801.97,21267732.62,1671069.352
 04/08  08:00:00,29818584.29,0,0,10753933.84,0,9900096.523,9164553.918,1.45E-05,16124910.88,14453812.59,1671098.288
 04/08  09:00:00,29818584.29,0,0,10753933.84,0,9900096.523,9164553.918,1.45E-05,8424890.439,8352890.439,72000
 04/08  10:00:00,29818584.29,0,0,10753933.84,0,9900096.523,9164553.918,1.45E-05,2369825.794,698649.1736,1671176.621
 04/08  11:00:00,29829232.11,0,10647.82986,10753933.84,0,9900096.523,9164553.918,1.45E-05,1671058.865,0,1671058.865
 04/08  12:00:00,21484519.01,0,12930.60804,5376966.922,0,6930067.566,9164553.918,1.45E-05,1671208.59,0,1671208.59
 04/08  13:00:00,21516078.77,0,44490.35995,5376966.922,0,6930067.566,9164553.918,1.45E-05,1671152.17,0,1671152.17
 04/08  14:00:00,21484871.61,0,13283.20045,5376966.922,0,6930067.566,9164553.918,1.45E-05,1671022.421,0,1671022.421
 04/08  15:00:00,21587289.21,0,115700.8026,5376966.922,0,6930067.566,9164553.918,1.45E-05,72000,0,72000
 04/08  16:00:00,22321252.91,0,849664.5019,5376966.922,0,6930067.566,9164553.918,1.45E-05,1671018.203,0,1671018.203
 04/08  17:00:00,17665440.86,0,768506.7241,1792322.307,0,5940057.914,9164553.918,1.45E-05,1671077.098,0,1671077.098
 04/08  18:00:00,7732380.221,0,0,1792322.307,0,5940057.914,0,1.45E-05,72000,0,72000
 04/08  19:00:00,12711180.22,0,0,1792322.307,4978800,5940057.914,0,1.45E-05,1671100.272,0,1671100.272
 04/08  20:00:00,17689980.22,0,0,1792322.307,9957600,5940057.914,0,1.45E-05,1671112.592,0,1671112.592
 04/08  21:00:00,17689980.22,0,0,1792322.307,9957600,5940057.914,0,1.45E-05,72000,0,72000
 04/08  22:00:00,17689980.22,0,0,1792322.307,9957600,5940057.914,0,1.45E-05,1671019.731,0,1671019.731
 04/08  23:00:00,17689980.22,0,0,1792322.307,9957600,5940057.914,0,1.45E-05,1670986.185,0,1670986.185
 04/08  24:00:00,17689980.22,0,0,1792322.307,9957600,5940057.914,0,1.45E-05,72000,0,72000
 04/09  01:00:00,17689980.22,0,0,1792322.307,9957600,5940057.914,0,1.45E-05,1671084.311,0,1671084.311
 04/09  02:00:00,17689980.22,0,0,1792322.307,9957600,5940057.914,0,1.45E-05,1671038.086,0,1671038.086
 04/09  03:00:00,17689980.22,0,0,1792322.307,9957600,5940057.914,0,1.45E-05,72000,0,72000
 04/09  04:00:00,17689980.22,0,0,1792322.307,9957600,5940057.914,0,1.45E-05,1670992.185,0,1670992.185
 04/09  05:00:00,17689980.22,0,0,1792322.307,9957600,5940057.914,0,1.45E-05,1670992.474,0,1670992.474
 04/09  06:00:00,14370780.22,0,0,1792322.307,6638400,5940057.914,0,1.45E-05,72000,0,72000
 04/09  07:00:00,7732380.221,0,0,1792322.307,0,5940057.914,0,1.45E-05,1671070.965,0,1671070.965
 04/09  08:00:00,7732380.221,0,0,1792322.307,0,5940057.914,0,1.45E-05,1671025.158,0,1671025.158
 04/09  09:00:00,7732380.221,0,0,1792322.307,0,5940057.914,0,1.45E-05,72000,0,72000
 04/09  10:00:00,7732380.221,0,0,1792322.307,0,5940057.914,0,1.45E-05,1671048.375,0,1671048.375
 04/09  11:00:00,7732380.221,0,0,1792322.307,0,5940057.914,0,1.45E-05,72000,0,72000
 04/09  12:00:00,7732380.221,0,0,1792322.307,0,5940057.914,0,1.45E-05,1671102.161,0,1671102.161
 04/09  13:00:00,7732380.221,0,0,1792322.307,0,5940057.914,0,1.45E-05,1670996.726,0,1670996.726
 04/09  14:00:00,7732380.221,0,0,1792322.307,0,5940057.914,0,1.45E-05,1671003.421,0,1671003.421
 04/09  15:00:00,7732380.221,0,0,1792322.307,0,5940057.914,0,1.45E-05,72000,0,72000
 04/09  16:00:00,7732380.221,0,0,1792322.307,0,5940057.914,0,1.45E-05,1671078.449,0,1671078.449
 04/09  17:00:00,7732380.221,0,0,1792322.307,0,5940057.914,0,1.45E-05,72000,0,72000
 04/09  18:00:00,7732380.221,0,0,1792322.307,0,5940057.914,0,1.45E-05,1671032.665,0,1671032.665
 04/09  19:00:00,12711180.22,0,0,1792322.307,4978800,5940057.914,0,1.45E-05,1670986.922,0,1670986.922
 04/09  20:00:00,17689980.22,0,0,1792322.307,9957600,5940057.914,0,1.45E-05,72000,0,72000
 04/09  21:00:00,17689980.22,0,0,1792322.307,9957600,5940057.914,0,1.45E-05,1671093.262,0,1671093.262
 04/09  22:00:00,17689980.22,0,0,1792322.307,9957600,5940057.914,0,1.45E-05,1671065.055,0,1671065.055
 04/09  23:00:00,17689980.22,0,0,1792322.307,9957600,5940057.914,0,1.45E-05,72000,0,72000
 04/09  24:00:00,17689980.22,0,0,1792322.307,9957600,5940057.914,0,1.45E-05,1671019.222,0,1671019.222
 04/10  01:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,1670988.475,0,1670988.475
 04/10  02:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,72000,0,72000
 04/10  03:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,1671094.051,0,1671094.051
 04/10  04:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,1671068.91,0,1671068.91
 04/10  05:00:00,21462321.83,0,0,3584644.615,9957600,7920077.219,0,1.45E-05,72000,0,72000
 04/10  06:00:00,27441293.51,0,133617.7552,3584644.615,6638400,7920077.219,9164553.918,1.45E-05,3003774.675,1332667.141,1671107.534
 04/10  07:00:00,27849775.73,0,11210.74844,10753933.84,0,7920077.219,9164553.918,1.45E-05,2759596.631,1088421.48,1671175.151
 04/10  08:00:00,59700693.77,0,454164.5806,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671197.974,0,1671197.974
 04/10  09:00:00,60029998.7,0,783469.5048,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671248.239,0,1671248.239
 04/10  10:00:00,62287029.27,0,3040500.08,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671310.814,0,1671310.814
 04/10  11:00:00,67224227.55,0,7977698.359,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671383.831,0,1671383.831
 04/10  12:00:00,67492735.46,0,10226225.57,32261801.53,0,15840154.44,9164553.918,1.45E-05,1671306.444,0,1671306.444
 04/10  13:00:00,73526092.03,0,14279562.84,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671345.1,0,1671345.1
 04/10  14:00:00,75131627.38,0,15885098.18,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671292.579,0,1671292.579
 04/10  15:00:00,75566883.22,0,16320354.02,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671232.316,0,1671232.316
 04/10  16:00:00,76381859.42,0,17135330.23,32261801.53,0,17820173.74,9164553.918,1.45E-05,3270417.371,0,3270417.371
 04/10  17:00:00,50549226.09,0,13561352.58,17923223.07,0,9900096.523,9164553.918,1.45E-05,72000,0,72000
 04/10  18:00:00,38355870.39,0,10517305.41,10753933.84,0,7920077.219,9164553.918,1.45E-05,1671148.235,0,1671148.235
 04/10  19:00:00,40694659.65,0,7877294.668,10753933.84,4978800,7920077.219,9164553.918,1.45E-05,1671063.282,0,1671063.282
 04/10  20:00:00,39476731.11,0,5265210.746,7169289.229,9957600,7920077.219,9164553.918,1.45E-05,1671118.644,0,1671118.644
 04/10  21:00:00,37427024.06,0,3215503.69,7169289.229,9957600,7920077.219,9164553.918,1.45E-05,1671026.428,0,1671026.428
 04/10  22:00:00,21462321.83,0,0,3584644.615,9957600,7920077.219,0,1.45E-05,72000,0,72000
 04/10  23:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,1670990.223,0,1670990.223
 04/10  24:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,72000,0,72000
 04/11  01:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,1671095.722,0,1671095.722
 04/11  02:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,1671070.219,0,1671070.219
 04/11  03:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,72000,0,72000
 04/11  04:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,1671044.707,0,1671044.707
 04/11  05:00:00,21462321.83,0,0,3584644.615,9957600,7920077.219,0,1.45E-05,1671058.408,0,1671058.408
 04/11  06:00:00,27706520.21,0,398844.4636,3584644.615,6638400,7920077.219,9164553.918,1.45E-05,295908.7,223908.7,72000
 04/11  07:00:00,27838564.98,0,0,10753933.84,0,7920077.219,9164553.918,1.45E-05,3942523.86,2271402.589,1671121.272
 04/11  08:00:00,59659464.95,0,412935.7551,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671215.861,0,1671215.861
 04/11  09:00:00,60016947.02,0,770417.8267,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671247.849,0,1671247.849
 04/11  10:00:00,62205824.36,0,2959295.171,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671306.146,0,1671306.146
 04/11  11:00:00,67362510.56,0,8115981.366,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671301.207,0,1671301.207
 04/11  12:00:00,67089015.03,0,9822505.142,32261801.53,0,15840154.44,9164553.918,1.45E-05,3270893.741,0,3270893.741
 04/11  13:00:00,71968654.92,0,12722125.73,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671240.881,0,1671240.881
 04/11  14:00:00,73229227.12,0,13982697.93,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671254.297,0,1671254.297
 04/11  15:00:00,74482568.17,0,15236038.98,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671227.335,0,1671227.335
 04/11  16:00:00,75269764.41,0,16023235.21,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671346.18,0,1671346.18
 04/11  17:00:00,48620164.78,0,11632291.26,17923223.07,0,9900096.523,9164553.918,1.45E-05,1671237.952,0,1671237.952
